date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:09:24	1813715/1813715	---M--	200	added ('OK')	application/pdf	etag:%2265d30ae8-1bacd3%22	https://carpentersshelter.org/wp-content/uploads/2024/02/cs_2019annualreport04-pages-2019.pdf	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/02/cs_2019annualreport04-pages-2019.pdf	(from https://carpentersshelter.org/financials-annual-reports/)
07:09:26	4965071/4965071	---M--	200	added ('OK')	application/pdf	etag:%2265d30ae4-4bc2cf%22	https://carpentersshelter.org/wp-content/uploads/2024/02/CS_AR18_v4.1_CB_Compressed-2018.pdf	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/02/CS_AR18_v4.1_CB_Compressed-2018.pdf	(from https://carpentersshelter.org/financials-annual-reports/)
07:09:27	8177785/8177785	---M--	200	added ('OK')	application/pdf	etag:%2265d30ae0-7cc879%22	https://carpentersshelter.org/wp-content/uploads/2024/02/FY17-Annual-Report-reduced-size-2017.pdf	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/02/FY17-Annual-Report-reduced-size-2017.pdf	(from https://carpentersshelter.org/financials-annual-reports/)
07:09:31	3780905/3780905	---M--	200	added ('OK')	application/pdf	etag:%2265d30ad5-39b129%22	https://carpentersshelter.org/wp-content/uploads/2024/02/Annual-Report-2015_FINAL-2015-2.pdf	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/02/Annual-Report-2015_FINAL-2015-2.pdf	(from https://carpentersshelter.org/financials-annual-reports/)
07:09:32	4217411/4217411	---M--	200	added ('OK')	application/pdf	etag:%2265d30ad8-405a43%22	https://carpentersshelter.org/wp-content/uploads/2024/02/Impact-Report-3-2015-1.pdf	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/02/Impact-Report-3-2015-1.pdf	(from https://carpentersshelter.org/financials-annual-reports/)
07:09:33	13991610/13991610	---M--	200	added ('OK')	application/pdf	etag:%2265d30add-d57eba%22	https://carpentersshelter.org/wp-content/uploads/2024/02/CS_AnnualReport16-2016.pdf	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/02/CS_AnnualReport16-2016.pdf	(from https://carpentersshelter.org/financials-annual-reports/)
07:09:34	6427/6427	---M-Z	200	added ('OK')	text/css	etag:W/%226707c053-191b%22	https://carpentersshelter.org/wp-content/uploads/elementor/css/post-1650.css?ver=1728561235	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/elementor/css/post-1650f142.css	(from https://carpentersshelter.org/faqs/)
07:09:34	15555541/15555541	---M--	200	added ('OK')	application/pdf	etag:%2265d30ad1-ed5bd5%22	https://carpentersshelter.org/wp-content/uploads/2024/02/CS_Annual_Report_2014_online-2014.pdf	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/02/CS_Annual_Report_2014_online-2014.pdf	(from https://carpentersshelter.org/financials-annual-reports/)
07:09:35	4373753/4373753	---M--	200	added ('OK')	application/pdf	etag:%2265d30ac9-42bcf9%22	https://carpentersshelter.org/wp-content/uploads/2024/02/annualreportfinal-2012.pdf	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/02/annualreportfinal-2012.pdf	(from https://carpentersshelter.org/financials-annual-reports/)
07:09:35	5719534/5719534	---M--	200	added ('OK')	application/pdf	etag:%2265d30acc-5745ee%22	https://carpentersshelter.org/wp-content/uploads/2024/02/Carpenters-Shelter-AR-2013-FINAL-2013.pdf	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/02/Carpenters-Shelter-AR-2013-FINAL-2013.pdf	(from https://carpentersshelter.org/financials-annual-reports/)
07:09:37	34347/34347	---M-Z	200	added ('OK')	application/json	date:Sun,%2020%20Oct%202024%2011:09:37%20GMT	https://carpentersshelter.org/wp-json/wp/v2/pages/1650	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-json/wp/v2/pages/1650.json	(from https://carpentersshelter.org/faqs/)
07:09:38	1949/1949	---M-Z	200	added ('OK')	application/json	date:Sun,%2020%20Oct%202024%2011:09:38%20GMT	https://carpentersshelter.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcarpentersshelter.org%2Ffaqs%2F	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-json/oembed/1.0/embed0688.json	(from https://carpentersshelter.org/faqs/)
07:09:39	2080/2080	---M-Z	200	added ('OK')	text/xml	date:Sun,%2020%20Oct%202024%2011:09:39%20GMT	https://carpentersshelter.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcarpentersshelter.org%2Ffaqs%2F&format=xml	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-json/oembed/1.0/embed4aed	(from https://carpentersshelter.org/faqs/)
07:09:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Oct%202024%2011:09:39%20GMT	https://carpentersshelter.org/?p=1650	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/indexa730.html	(from https://carpentersshelter.org/faqs/)
07:09:40	20117/20117	---M-Z	200	added ('OK')	text/css	etag:W/%226708f9ed-4e95%22	https://carpentersshelter.org/wp-content/plugins/elementor-pro/assets/css/widget-loop-builder.min.css?ver=3.24.4	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/plugins/elementor-pro/assets/css/widget-loop-builder.min57a7.css	(from https://carpentersshelter.org/news/)
07:09:40	9652/9652	---M-Z	200	added ('OK')	text/css	etag:W/%226707b216-25b4%22	https://carpentersshelter.org/wp-content/uploads/elementor/css/post-1678.css?ver=1728557590	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/elementor/css/post-1678911a.css	(from https://carpentersshelter.org/news/)
07:09:42	69545/69545	---M-Z	200	added ('OK')	application/json	date:Sun,%2020%20Oct%202024%2011:09:41%20GMT	https://carpentersshelter.org/wp-json/wp/v2/pages/1678	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-json/wp/v2/pages/1678.json	(from https://carpentersshelter.org/news/)
07:09:42	1949/1949	---M-Z	200	added ('OK')	application/json	date:Sun,%2020%20Oct%202024%2011:09:42%20GMT	https://carpentersshelter.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcarpentersshelter.org%2Fnews%2F	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-json/oembed/1.0/embed38d5.json	(from https://carpentersshelter.org/news/)
07:09:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Oct%202024%2011:09:42%20GMT	https://carpentersshelter.org/?p=1678	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/indexae71.html	(from https://carpentersshelter.org/news/)
07:09:43	2080/2080	---M-Z	200	added ('OK')	text/xml	date:Sun,%2020%20Oct%202024%2011:09:43%20GMT	https://carpentersshelter.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcarpentersshelter.org%2Fnews%2F&format=xml	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-json/oembed/1.0/embed549d	(from https://carpentersshelter.org/news/)
07:09:44	1802026/1802026	---M--	200	added ('OK')	application/pdf	etag:%22667ad059-1b7f2a%22	https://carpentersshelter.org/wp-content/uploads/2024/06/Jan-2024-E-News.pdf	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/06/Jan-2024-E-News.pdf	(from https://carpentersshelter.org/news/)
07:09:45	1164865/1164865	---M--	200	added ('OK')	application/pdf	etag:%22667ad056-11c641%22	https://carpentersshelter.org/wp-content/uploads/2024/06/February-2024-E-News.pdf	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/06/February-2024-E-News.pdf	(from https://carpentersshelter.org/news/)
07:09:45	1137989/1137989	---M--	200	added ('OK')	application/pdf	etag:%22667ad05d-115d45%22	https://carpentersshelter.org/wp-content/uploads/2024/06/March-2024-E-News.pdf	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/06/March-2024-E-News.pdf	(from https://carpentersshelter.org/news/)
07:09:47	729789/729789	---M--	200	added ('OK')	application/pdf	etag:%22667ad052-b22bd%22	https://carpentersshelter.org/wp-content/uploads/2024/06/April-2024-E-News.pdf	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/06/April-2024-E-News.pdf	(from https://carpentersshelter.org/news/)
07:09:48	887197/887197	---M--	200	added ('OK')	application/pdf	etag:%22667ad05e-d899d%22	https://carpentersshelter.org/wp-content/uploads/2024/06/May-2024-E-Newsletter.pdf	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/06/May-2024-E-Newsletter.pdf	(from https://carpentersshelter.org/news/)
07:09:48	959807/959807	---M--	200	added ('OK')	application/pdf	etag:%22667ad05b-ea53f%22	https://carpentersshelter.org/wp-content/uploads/2024/06/June-2024-E-News-Final.pdf	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/06/June-2024-E-News-Final.pdf	(from https://carpentersshelter.org/news/)
07:09:49	6078/6078	---M-Z	200	added ('OK')	text/css	etag:W/%226707b217-17be%22	https://carpentersshelter.org/wp-content/uploads/essential-addons-elementor/eael-9153.css?ver=1721384348	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/essential-addons-elementor/eael-9153b84c.css	(from https://carpentersshelter.org/news/)
07:09:49	1927/1927	---M-Z	200	added ('OK')	text/css	etag:W/%226707b217-787%22	https://carpentersshelter.org/wp-content/uploads/elementor/css/post-9153.css?ver=1728557591	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/elementor/css/post-91536f24.css	(from https://carpentersshelter.org/news/)
07:09:49	0/0	---MC-	200	added ('OK')	application/javascript	etag:%226707b217-0%22	https://carpentersshelter.org/wp-content/uploads/essential-addons-elementor/eael-9153.js?ver=1721384348	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/essential-addons-elementor/eael-9153b84c.js	(from https://carpentersshelter.org/news/)
07:09:49	8185/8185	---M-Z	200	added ('OK')	text/css	etag:W/%226707c062-1ff9%22	https://carpentersshelter.org/wp-content/uploads/elementor/css/post-1663.css?ver=1728561250	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/elementor/css/post-1663b893.css	(from https://carpentersshelter.org/racial-equity/)
07:09:51	27792/27792	---M-Z	200	added ('OK')	application/json	date:Sun,%2020%20Oct%202024%2011:09:51%20GMT	https://carpentersshelter.org/wp-json/wp/v2/pages/1663	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-json/wp/v2/pages/1663.json	(from https://carpentersshelter.org/racial-equity/)
07:09:52	1994/1994	---M-Z	200	added ('OK')	application/json	date:Sun,%2020%20Oct%202024%2011:09:51%20GMT	https://carpentersshelter.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcarpentersshelter.org%2Fracial-equity%2F	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-json/oembed/1.0/embed304d.json	(from https://carpentersshelter.org/racial-equity/)
07:09:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Oct%202024%2011:09:52%20GMT	https://carpentersshelter.org/?p=1663	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/index7b62.html	(from https://carpentersshelter.org/racial-equity/)
07:09:53	2125/2125	---M-Z	200	added ('OK')	text/xml	date:Sun,%2020%20Oct%202024%2011:09:52%20GMT	https://carpentersshelter.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcarpentersshelter.org%2Fracial-equity%2F&format=xml	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-json/oembed/1.0/embedc657	(from https://carpentersshelter.org/racial-equity/)
07:09:53	105177/105177	---M--	200	added ('OK')	application/pdf	etag:%226661a9cc-19ad9%22	https://carpentersshelter.org/wp-content/uploads/2024/06/Board-Belief-Statement-Final.pdf	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/06/Board-Belief-Statement-Final.pdf	(from https://carpentersshelter.org/racial-equity/)
07:09:54	173578/173578	---M--	200	added ('OK')	application/pdf	etag:%2265d32d87-2a60a%22	https://carpentersshelter.org/wp-content/uploads/2024/02/Racial-Equity-Learning-Series-Compilation-pdf.pdf	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/02/Racial-Equity-Learning-Series-Compilation-pdf.pdf	(from https://carpentersshelter.org/racial-equity/)
07:09:54	7309/7309	---M-Z	200	added ('OK')	text/css	etag:W/%226707c032-1c8d%22	https://carpentersshelter.org/wp-content/uploads/essential-addons-elementor/eael-939.css?ver=1721218284	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/essential-addons-elementor/eael-939875c.css	(from https://carpentersshelter.org/services/)
07:09:54	52844/52844	---M-Z	200	added ('OK')	text/css	etag:W/%226707c033-ce6c%22	https://carpentersshelter.org/wp-content/uploads/elementor/css/post-939.css?ver=1728561203	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/elementor/css/post-9397185.css	(from https://carpentersshelter.org/services/)
07:09:56	46307/46307	---M-Z	200	added ('OK')	application/json	date:Sun,%2020%20Oct%202024%2011:09:56%20GMT	https://carpentersshelter.org/wp-json/wp/v2/pages/939	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-json/wp/v2/pages/939.json	(from https://carpentersshelter.org/services/)
07:09:57	1969/1969	---M-Z	200	added ('OK')	application/json	date:Sun,%2020%20Oct%202024%2011:09:56%20GMT	https://carpentersshelter.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcarpentersshelter.org%2Fservices%2F	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-json/oembed/1.0/embede879.json	(from https://carpentersshelter.org/services/)
07:09:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Oct%202024%2011:09:57%20GMT	https://carpentersshelter.org/?p=939	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/index68cd.html	(from https://carpentersshelter.org/services/)
07:09:58	2100/2100	---M-Z	200	added ('OK')	text/xml	date:Sun,%2020%20Oct%202024%2011:09:57%20GMT	https://carpentersshelter.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcarpentersshelter.org%2Fservices%2F&format=xml	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-json/oembed/1.0/embed79fe	(from https://carpentersshelter.org/services/)
07:09:58	453830/453830	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2265e1755e-6ecc6%22	https://carpentersshelter.org/wp-content/uploads/2024/03/Family-Bedroom-The-Hoffman-Center-scaled.jpg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/03/Family-Bedroom-The-Hoffman-Center-scaled.jpg	(from https://carpentersshelter.org/services/)
07:09:59	545577/545577	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2265e1ab17-85329%22	https://carpentersshelter.org/wp-content/uploads/2024/03/Rapid-Re-Housing-1-scaled.jpg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/03/Rapid-Re-Housing-1-scaled.jpg	(from https://carpentersshelter.org/services/)
07:09:59	552513/552513	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2265e1754d-86e41%22	https://carpentersshelter.org/wp-content/uploads/2024/03/Davids-Place-Hoffman-Center-CS-scaled.jpg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/03/Davids-Place-Hoffman-Center-CS-scaled.jpg	(from https://carpentersshelter.org/services/)
07:09:59	568572/568572	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2265e17510-8acfc%22	https://carpentersshelter.org/wp-content/uploads/2024/03/Education-and-Job-Training-scaled.jpg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/03/Education-and-Job-Training-scaled.jpg	(from https://carpentersshelter.org/services/)
07:09:59	489859/489859	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2265e17516-77983%22	https://carpentersshelter.org/wp-content/uploads/2024/03/Family-Services-scaled.jpg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/03/Family-Services-scaled.jpg	(from https://carpentersshelter.org/services/)
07:10:00	305862/305862	---M-Z	200	added ('OK')	image/jpeg	etag:W/%22669776e0-4aac6%22	https://carpentersshelter.org/wp-content/uploads/2024/07/ACS-Winter-Shelter-1-2-scaled.jpg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/07/ACS-Winter-Shelter-1-2-scaled.jpg	(from https://carpentersshelter.org/services/)
07:10:00	607148/607148	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2265e17553-943ac%22	https://carpentersshelter.org/wp-content/uploads/2024/03/Carpenters-Clinic-scaled.jpg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/03/Carpenters-Clinic-scaled.jpg	(from https://carpentersshelter.org/services/)
07:10:02	2122/2122	---M-Z	200	added ('OK')	application/javascript	etag:W/%226707c032-84a%22	https://carpentersshelter.org/wp-content/uploads/essential-addons-elementor/eael-939.js?ver=1721218284	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/essential-addons-elementor/eael-939875c.js	(from https://carpentersshelter.org/services/)
07:10:02	5926796/5926796	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2265e175df-5a6f8c%22	https://carpentersshelter.org/wp-content/uploads/2024/03/Case-Management.jpg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/03/Case-Management.jpg	(from https://carpentersshelter.org/services/)
07:10:02	37152/37152	---M-Z	200	added ('OK')	text/css	etag:W/%226707b242-9120%22	https://carpentersshelter.org/wp-content/uploads/elementor/css/post-6907.css?ver=1728557634	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/elementor/css/post-6907c963.css	(from https://carpentersshelter.org/residential-emergency-shelters/)
07:10:03	64874/64874	---M-Z	200	added ('OK')	application/json	date:Sun,%2020%20Oct%202024%2011:10:03%20GMT	https://carpentersshelter.org/wp-json/wp/v2/pages/6907	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-json/wp/v2/pages/6907.json	(from https://carpentersshelter.org/residential-emergency-shelters/)
07:10:04	2079/2079	---M-Z	200	added ('OK')	application/json	date:Sun,%2020%20Oct%202024%2011:10:04%20GMT	https://carpentersshelter.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcarpentersshelter.org%2Fresidential-emergency-shelters%2F	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-json/oembed/1.0/embed2fb3.json	(from https://carpentersshelter.org/residential-emergency-shelters/)
07:10:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Oct%202024%2011:10:04%20GMT	https://carpentersshelter.org/?p=6907	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/index685a.html	(from https://carpentersshelter.org/residential-emergency-shelters/)
07:10:05	2210/2210	---M-Z	200	added ('OK')	text/xml	date:Sun,%2020%20Oct%202024%2011:10:05%20GMT	https://carpentersshelter.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcarpentersshelter.org%2Fresidential-emergency-shelters%2F&format=xml	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-json/oembed/1.0/embedf2b9	(from https://carpentersshelter.org/residential-emergency-shelters/)
07:10:05	192889/192889	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2265e1751e-2f179%22	https://carpentersshelter.org/wp-content/uploads/2024/03/History-New-Heights-Building-Hoffman-Center-CS-1024x683.jpg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/03/History-New-Heights-Building-Hoffman-Center-CS-1024x683.jpg	(from https://carpentersshelter.org/residential-emergency-shelters/)
07:10:06	748460/748460	---M-Z	200	added ('OK')	image/png	etag:W/%22667ee1f3-b6bac%22	https://carpentersshelter.org/wp-content/uploads/2024/06/Davids-Place-Header-Image-CS-Website-1.png	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/06/Davids-Place-Header-Image-CS-Website-1.png	(from https://carpentersshelter.org/residential-emergency-shelters/)
07:10:06	182832/182832	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2265e174fa-2ca30%22	https://carpentersshelter.org/wp-content/uploads/2024/03/Alexandria-Community-Shelter-Front-Building-1024x683.jpg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/03/Alexandria-Community-Shelter-Front-Building-1024x683.jpg	(from https://carpentersshelter.org/residential-emergency-shelters/)
07:10:06	122780/122780	---M-Z	200	added ('OK')	image/jpeg	etag:W/%22669794e7-1df9c%22	https://carpentersshelter.org/wp-content/uploads/2024/07/Alexandria-Community-Shelter-Serving-Lunch-1-1024x683.jpg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/07/Alexandria-Community-Shelter-Serving-Lunch-1-1024x683.jpg	(from https://carpentersshelter.org/residential-emergency-shelters/)
07:10:07	98250/98250	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2266976f47-17fca%22	https://carpentersshelter.org/wp-content/uploads/2024/07/ACS-Winter-Shelter-1-1024x683.jpg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/07/ACS-Winter-Shelter-1-1024x683.jpg	(from https://carpentersshelter.org/residential-emergency-shelters/)
07:10:08	60209/60209	---M-Z	200	added ('OK')	image/jpeg	etag:W/%22669776e1-eb31%22	https://carpentersshelter.org/wp-content/uploads/2024/07/ACS-Winter-Shelter-1-2-1024x683.jpg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/07/ACS-Winter-Shelter-1-2-1024x683.jpg	(from https://carpentersshelter.org/residential-emergency-shelters/)
07:10:08	106534/106534	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2265e1754e-1a026%22	https://carpentersshelter.org/wp-content/uploads/2024/03/Davids-Place-Hoffman-Center-CS-1024x683.jpg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/03/Davids-Place-Hoffman-Center-CS-1024x683.jpg	(from https://carpentersshelter.org/residential-emergency-shelters/)
07:10:09	16340/16340	---M-Z	200	added ('OK')	text/css	etag:W/%226707c064-3fd4%22	https://carpentersshelter.org/wp-content/uploads/elementor/css/post-3854.css?ver=1728561252	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/elementor/css/post-3854fc90.css	(from https://carpentersshelter.org/rapid-re-housing/)
07:10:10	22499/22499	---M-Z	200	added ('OK')	application/json	date:Sun,%2020%20Oct%202024%2011:10:09%20GMT	https://carpentersshelter.org/wp-json/wp/v2/pages/3854	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-json/wp/v2/pages/3854.json	(from https://carpentersshelter.org/rapid-re-housing/)
07:10:11	2009/2009	---M-Z	200	added ('OK')	application/json	date:Sun,%2020%20Oct%202024%2011:10:10%20GMT	https://carpentersshelter.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcarpentersshelter.org%2Frapid-re-housing%2F	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-json/oembed/1.0/embedeefe.json	(from https://carpentersshelter.org/rapid-re-housing/)
07:10:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Oct%202024%2011:10:10%20GMT	https://carpentersshelter.org/?p=3854	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/index867e.html	(from https://carpentersshelter.org/rapid-re-housing/)
07:10:12	2140/2140	---M-Z	200	added ('OK')	text/xml	date:Sun,%2020%20Oct%202024%2011:10:11%20GMT	https://carpentersshelter.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcarpentersshelter.org%2Frapid-re-housing%2F&format=xml	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-json/oembed/1.0/embed96bd	(from https://carpentersshelter.org/rapid-re-housing/)
07:10:13	149742/149742	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2265e1ab18-248ee%22	https://carpentersshelter.org/wp-content/uploads/2024/03/Rapid-Re-Housing-1-1024x683.jpg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/03/Rapid-Re-Housing-1-1024x683.jpg	(from https://carpentersshelter.org/rapid-re-housing/)
07:10:13	126957/126957	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2265e1753a-1efed%22	https://carpentersshelter.org/wp-content/uploads/2024/03/Elizabeth-Shake-the-Keys-Jan-2024-1024x683.jpg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/03/Elizabeth-Shake-the-Keys-Jan-2024-1024x683.jpg	(from https://carpentersshelter.org/rapid-re-housing/)
07:10:14	81425/81425	---M-Z	200	added ('OK')	image/jpeg	etag:W/%22669798b6-13e11%22	https://carpentersshelter.org/wp-content/uploads/2024/07/Rapid-Re-Housing-1-1-1024x683.jpg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/07/Rapid-Re-Housing-1-1-1024x683.jpg	(from https://carpentersshelter.org/rapid-re-housing/)
07:10:14	15225/15225	---M-Z	200	added ('OK')	text/css	etag:W/%226707a8bb-3b79%22	https://carpentersshelter.org/wp-content/uploads/elementor/css/post-3928.css?ver=1728555195	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/elementor/css/post-39286dd8.css	(from https://carpentersshelter.org/davids-place/)
07:10:15	20380/20380	---M-Z	200	added ('OK')	application/json	date:Sun,%2020%20Oct%202024%2011:10:15%20GMT	https://carpentersshelter.org/wp-json/wp/v2/pages/3928	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-json/wp/v2/pages/3928.json	(from https://carpentersshelter.org/davids-place/)
07:10:16	2007/2007	---M-Z	200	added ('OK')	application/json	date:Sun,%2020%20Oct%202024%2011:10:15%20GMT	https://carpentersshelter.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcarpentersshelter.org%2Fdavids-place%2F	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-json/oembed/1.0/embede44b.json	(from https://carpentersshelter.org/davids-place/)
07:10:17	2144/2144	---M-Z	200	added ('OK')	text/xml	date:Sun,%2020%20Oct%202024%2011:10:16%20GMT	https://carpentersshelter.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcarpentersshelter.org%2Fdavids-place%2F&format=xml	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-json/oembed/1.0/embed5f9f	(from https://carpentersshelter.org/davids-place/)
07:10:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Oct%202024%2011:10:16%20GMT	https://carpentersshelter.org/?p=3928	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/index6085.html	(from https://carpentersshelter.org/davids-place/)
